schedule_date,schedule_season,schedule_week,team_home,team_away,team_favorite_id,spread_favorite,over_under_line,weather_temperature,weather_wind_mph,score_home,score_away,stadium_neutral,home_favorite,away_favorite,favorite_win,favorite_cover,over,elo1_pre,elo2_pre,elo_difference
12/15/1979,1979,16,MIA,NYJ,MIA,-6,45,75,7,24,27,0,1,0,0,0,1,1604.926,1475.148,129.778
12/16/1979,1979,16,ATL,SF,ATL,-3,45,46,11,31,21,0,1,0,1,1,1,1373.678,1309.343,64.335
12/16/1979,1979,16,CHI,ARI,CHI,-4,37,29,19,42,6,0,1,0,1,1,1,1514.952,1456.946,58.006
12/16/1979,1979,16,CIN,CLE,CIN,-1,41,34,16,16,12,0,1,0,1,1,0,1434.697,1551.116,116.419
12/16/1979,1979,16,DAL,,DAL,-8,39.5,40,12,35,34,0,1,0,1,0,1,,,0
12/16/1979,1979,16,TEN,PHI,TEN,-4,39,72,0,20,26,0,1,0,0,0,1,1624.205,1565.11,59.095
12/16/1979,1979,16,LAR,NO,LAR,-6,42,57,7,14,29,0,1,0,0,0,1,1571.725,1460.8,110.925
12/16/1979,1979,16,NE,MIN,NE,-5,40,40,14,27,23,0,1,0,1,0,1,1543.222,1434.309,108.913
12/16/1979,1979,16,NYG,IND,NYG,-6,37,39,7,7,31,0,1,0,0,0,1,1430.43,1349.8,80.63
12/16/1979,1979,16,OAK,SEA,OAK,-8,45,50,7,24,29,0,1,0,0,0,1,1593.317,1520.151,73.166
12/16/1979,1979,16,PIT,BUF,PIT,-12,39,38,13,28,0,0,1,0,1,1,0,1687.254,1454.285,232.969
12/16/1979,1979,16,TB,KC,TB,-3,33,67,8,3,0,0,1,0,1,0,0,1418.369,1467.423,49.054
12/17/1979,1979,16,LAC,DEN,LAC,-6,38,61,7,17,7,0,1,0,1,1,0,1666.645,1602.472,64.173
1/20/1980,1979,21,LAR,PIT,PIT,-10.5,36,,,19,31,1,0,1,1,1,1,1566.226,1726.502,160.276
9/7/1980,1980,1,BUF,MIA,MIA,-3,35,64,8,17,7,0,0,1,0,0,0,1465.161,1546.464,81.303
9/7/1980,1980,1,CIN,TB,TB,-1,34,72,9,12,17,0,0,1,1,1,0,1470.732,1460.77,9.962
9/7/1980,1980,1,GB,CHI,CHI,-6,35,65,5,12,6,0,0,1,0,0,0,1428.338,1516.573,88.235
9/7/1980,1980,1,KC,OAK,KC,-3,42,82,10,14,27,0,1,0,0,0,0,1471.194,1546.315,75.121
9/7/1980,1980,1,LAR,DET,LAR,-9,38,66,11,20,41,0,1,0,0,0,1,1536.751,1380.659,156.092
9/7/1980,1980,1,MIN,ATL,MIN,-4,42,73,8,24,23,0,1,0,1,0,1,1452.529,1427.176,25.353
9/7/1980,1980,1,NE,CLE,NE,-6,38,73,12,34,17,0,1,0,1,1,1,1535.825,1523.143,12.682
9/7/1980,1980,1,NO,SF,NO,-4,45,72,0,23,26,0,1,0,0,0,1,1505.008,1364.838,140.17
9/7/1980,1980,1,NYJ,IND,NYJ,-6,41,75,12,14,17,0,1,0,0,0,0,1500.393,1433.619,66.774
9/7/1980,1980,1,PHI,DEN,PHI,-3,38,76,11,27,6,0,1,0,1,1,0,1554.51,1550.319,4.191
9/7/1980,1980,1,PIT,TEN,PIT,-7,40,70,8,31,17,0,1,0,1,1,1,1661.735,1579.149,82.586
9/7/1980,1980,1,SEA,LAC,LAC,-2,45,72,0,13,34,0,0,1,1,1,1,1532.664,1609.009,76.345
9/7/1980,1980,1,ARI,NYG,ARI,-7,42,80,14,35,41,0,1,0,0,0,1,1457.916,1423.201,34.715
9/8/1980,1980,1,,DAL,WAS,-2,45,78,9,3,17,0,0,0,1,1,0,,,0
9/11/1980,1980,2,TB,LAR,TB,-3,40,76,7,10,9,0,1,0,1,0,0,1483.261,1483.06,0.201
9/14/1980,1980,2,IND,PIT,PIT,-7,40,77,7,17,20,0,0,1,1,0,0,1453.705,1676.937,223.232
9/14/1980,1980,2,BUF,NYJ,PICK,0,34,68,13,20,10,0,0,0,0,0,0,1490.452,1480.308,10.144
9/14/1980,1980,2,CHI,NO,CHI,-4,37,67,10,22,3,0,1,0,1,1,0,1495.593,1481.612,13.981
9/14/1980,1980,2,DEN,DAL,DEN,-2,40,67,8,41,20,0,1,0,1,1,1,1526.242,1606.098,79.856
9/14/1980,1980,2,GB,DET,DET,-4,38,64,14,7,29,0,0,1,1,1,0,1449.318,1434.349,14.969
9/14/1980,1980,2,KC,SEA,KC,-2,38,68,9,16,17,0,1,0,0,0,0,1445.69,1502.916,57.226
9/14/1980,1980,2,MIA,CIN,MIA,-7,35,77,8,17,16,0,1,0,1,0,0,1521.173,1448.241,72.932
9/14/1980,1980,2,MIN,PHI,MIN,-4,40,57,12,7,42,0,1,0,0,0,1,1457.493,1578.588,121.095
9/14/1980,1980,2,NE,ATL,NE,-8,49,69,13,21,37,0,1,0,0,0,1,1557.603,1422.211,135.392
9/14/1980,1980,2,NYG,,WAS,-4,38,74,12,21,23,0,0,0,1,0,1,,,0
9/14/1980,1980,2,LAC,OAK,LAC,-7,44,68,8,30,24,0,1,0,1,0,1,1638.757,1571.82,66.937
9/14/1980,1980,2,SF,ARI,SF,-3,42,58,16,24,21,0,1,0,1,0,1,1388.234,1431.839,43.605
9/15/1980,1980,2,CLE,TEN,TEN,-4,44,62,12,7,16,0,0,1,1,1,0,1501.365,1563.946,62.581
9/21/1980,1980,3,ATL,MIA,ATL,-3,40,77,8,17,20,0,1,0,0,0,0,1469.602,1525.234,55.632
9/21/1980,1980,3,CHI,MIN,CHI,-6,39,77,14,14,34,0,1,0,0,0,1,1518.049,1428.142,89.907
9/21/1980,1980,3,CIN,PIT,PIT,-7,39,76,12,30,28,0,0,1,0,0,1,1444.18,1684.356,240.176
9/21/1980,1980,3,CLE,KC,CLE,-4,38,76,17,20,13,0,1,0,1,1,0,1478.154,1438.578,39.576
9/21/1980,1980,3,DAL,TB,DAL,-7,36,86,19,28,17,0,1,0,1,1,1,1573.648,1488.744,84.904
9/21/1980,1980,3,DEN,LAC,DEN,-2,47,66,9,13,30,0,1,0,0,0,0,1558.692,1650.461,91.769
9/21/1980,1980,3,DET,ARI,DET,-7.5,42,72,0,20,7,0,1,0,1,1,0,1474.246,1418.954,55.292
9/21/1980,1980,3,TEN,IND,TEN,-7,35,72,0,21,16,0,1,0,1,0,1,1587.158,1446.286,140.872
9/21/1980,1980,3,LAR,GB,LAR,-14,38,67,9,51,21,0,1,0,1,1,1,1477.577,1409.421,68.156
9/21/1980,1980,3,NO,BUF,NO,-2,40,72,0,26,35,0,1,0,0,0,1,1459.156,1508.7,49.544
9/21/1980,1980,3,NYJ,SF,NYJ,-5,39,74,14,27,37,0,1,0,0,0,1,1462.059,1401.119,60.94
9/21/1980,1980,3,OAK,,OAK,-4,40,62,8,24,21,0,1,0,1,0,1,,,0
9/21/1980,1980,3,SEA,NE,SEA,-2,47,72,0,31,37,0,1,0,0,0,1,1510.027,1510.213,0.186
9/22/1980,1980,3,PHI,NYG,PHI,-10,40,79,8,35,3,0,1,0,1,1,0,1607.939,1438.291,169.648
9/28/1980,1980,4,IND,NYJ,IND,-4,38,59,8,35,21,0,1,0,1,1,1,1438.613,1427.788,10.825
9/28/1980,1980,4,BUF,OAK,BUF,-2,42,54,9,24,7,0,1,0,1,1,0,1532.92,1569.666,36.746
9/28/1980,1980,4,CIN,TEN,TEN,-3,36,58,6,10,13,0,0,1,1,0,0,1461.672,1594.83,133.158
9/28/1980,1980,4,DET,MIN,DET,-6,43,72,0,27,7,0,1,0,1,1,0,1490.936,1474.6,16.336
9/28/1980,1980,4,GB,DAL,DAL,-10,42,55,9,7,28,0,0,1,1,1,0,1388.877,1587.454,198.577
9/28/1980,1980,4,KC,LAC,LAC,-6,42,58,8,7,24,0,0,1,1,1,0,1424.528,1676.821,252.293
9/28/1980,1980,4,MIA,NO,MIA,-7,39,85,10,21,16,0,1,0,1,0,0,1539.532,1434.936,104.596
9/28/1980,1980,4,NYG,LAR,LAR,-5,42,61,11,7,28,0,0,1,1,1,0,1425.29,1498.121,72.831
9/28/1980,1980,4,PIT,CHI,PIT,-13,39,58,6,38,3,0,1,0,1,1,1,1666.864,1471.591,195.273
9/28/1980,1980,4,SF,ATL,SF,-3,50,60,19,17,20,0,1,0,0,0,0,1435.39,1455.304,19.914
9/28/1980,1980,4,ARI,PHI,PHI,-6,44,63,7,24,14,0,0,1,0,0,0,1402.265,1620.94,218.675
9/28/1980,1980,4,TB,CLE,TB,-3,35,81,7,27,34,0,1,0,0,0,1,1474.938,1492.204,17.266
9/28/1980,1980,4,,SEA,WAS,-4,42,64,8,0,14,0,0,0,1,1,0,,,0
9/29/1980,1980,4,NE,DEN,NE,-4,48,53,14,23,14,0,1,0,1,1,0,1533.96,1532.332,1.628
10/5/1980,1980,5,ATL,DET,DET,-2,42,60,12,43,28,0,0,1,0,0,1,1471.284,1513.545,42.261
10/5/1980,1980,5,CLE,DEN,CLE,-4,42,41,10,16,19,0,1,0,0,0,0,1516.361,1514.217,2.144
10/5/1980,1980,5,DAL,NYG,DAL,-12,42,69,10,24,3,0,1,0,1,1,0,1605.912,1395.183,210.729
10/5/1980,1980,5,GB,CIN,CIN,-7,38,39,7,14,9,0,0,1,0,0,0,1370.418,1450.83,80.412
10/5/1980,1980,5,TEN,SEA,TEN,-7,37,72,0,7,26,0,1,0,0,0,0,1605.672,1522.078,83.594
10/5/1980,1980,5,LAR,SF,LAR,-9,48,65,7,48,26,0,1,0,1,1,1,1528.228,1419.411,108.817
10/5/1980,1980,5,MIA,IND,MIA,-1,36,79,8,17,30,0,1,0,0,0,1,1548.636,1459.167,89.469
10/5/1980,1980,5,MIN,PIT,PIT,-8,46,45,11,17,23,0,0,1,1,0,0,1451.99,1678.572,226.582
10/5/1980,1980,5,NO,ARI,ARI,-1,45,72,0,7,40,0,0,1,1,1,1,1425.832,1438.757,12.925
10/5/1980,1980,5,NYJ,NE,NE,-4,49,58,11,11,21,0,0,1,1,1,0,1407.234,1552.075,144.841
10/5/1980,1980,5,OAK,KC,OAK,-7,39,62,8,17,31,0,1,0,0,0,1,1543.445,1411.004,132.441
10/5/1980,1980,5,PHI,,PHI,-7,35,54,6,24,14,0,1,0,1,1,1,,,0
10/5/1980,1980,5,LAC,BUF,LAC,-7,44,68,10,24,26,0,1,0,0,0,1,1690.345,1559.142,131.203
10/6/1980,1980,5,CHI,TB,TB,-1,35,49,14,23,0,0,0,1,0,0,0,1459.883,1450.78,9.103
10/12/1980,1980,6,ATL,NYJ,ATL,-7,46,59,12,7,14,0,1,0,0,0,0,1496.932,1389.321,107.611
10/12/1980,1980,6,BUF,IND,BUF,-3,40,49,12,12,17,0,1,0,0,0,0,1577.373,1499.399,77.974
10/12/1980,1980,6,DAL,SF,DAL,-9,48,64,7,59,14,0,1,0,1,1,1,1615.239,1403.787,211.452
10/12/1980,1980,6,DET,NO,DET,-11,45,72,0,24,13,0,1,0,1,0,0,1487.896,1384.34,103.556
10/12/1980,1980,6,KC,TEN,TEN,-4,36,50,6,21,20,0,0,1,0,0,1,1456.049,1560.585,104.536
10/12/1980,1980,6,MIN,CHI,MIN,-3,38,38,7,13,7,0,1,0,1,1,0,1441.734,1484.168,42.434
10/12/1980,1980,6,NE,MIA,NE,-7,43,58,14,34,0,0,1,0,1,1,0,1569.988,1508.404,61.584
10/12/1980,1980,6,NYG,PHI,PHI,-8,41,57,16,16,31,0,0,1,1,1,1,1385.856,1596.632,210.776
10/12/1980,1980,6,OAK,LAC,LAC,-6,45,62,8,38,24,0,0,1,0,0,1,1498.4,1672.114,173.714
10/12/1980,1980,6,PIT,CIN,PIT,-13,40,44,13,16,17,0,1,0,0,0,0,1688.829,1431.986,256.843
10/12/1980,1980,6,SEA,CLE,SEA,-4,40,72,0,3,27,0,1,0,0,0,0,1567.165,1499.332,67.833
10/12/1980,1980,6,ARI,LAR,LAR,-3,49,49,10,13,21,0,0,1,1,1,0,1480.249,1543.852,63.603
10/12/1980,1980,6,TB,GB,TB,-8,36,73,7,14,14,0,1,0,0,0,0,1426.495,1389.262,37.233
10/13/1980,1980,6,DEN,,DEN,-6,35,61,10,20,17,0,1,0,1,0,1,,,0
10/19/1980,1980,7,IND,NE,IND,-3,43,62,7,21,37,0,1,0,0,0,1,1526.031,1591.873,65.842
10/19/1980,1980,7,CHI,DET,DET,-3,40,47,13,24,7,0,0,1,0,0,0,1466.156,1500.583,34.427
10/19/1980,1980,7,CIN,MIN,CIN,-4,36,49,10,14,0,0,1,0,1,1,0,1446.023,1459.746,13.723
10/19/1980,1980,7,CLE,GB,CLE,-9,37,46,12,26,21,0,1,0,1,0,1,1546.084,1393.624,152.46
10/19/1980,1980,7,DEN,KC,DEN,-4,40,49,8,17,23,0,1,0,0,0,0,1539.707,1463.907,75.8
10/19/1980,1980,7,TEN,TB,TEN,-9,34,72,0,20,14,0,1,0,1,0,0,1552.727,1422.133,130.594
10/19/1980,1980,7,MIA,BUF,BUF,-2,35,80,8,17,14,0,0,1,0,0,0,1486.519,1550.741,64.222
10/19/1980,1980,7,NO,ATL,ATL,-3,44,72,0,14,41,0,0,1,1,1,1,1371.654,1463.997,92.343
10/19/1980,1980,7,NYJ,SEA,NYJ,-2,38,62,14,17,27,0,1,0,0,0,1,1422.256,1520.414,98.158
10/19/1980,1980,7,PHI,DAL,PHI,-3,41,61,9,17,10,0,1,0,1,1,0,1612.323,1626.748,14.425
10/19/1980,1980,7,LAC,NYG,LAC,-15,47,67,9,44,7,0,1,0,1,1,1,1634.991,1370.166,264.825
10/19/1980,1980,7,SF,LAR,LAR,-9,50,55,11,17,31,0,0,1,1,1,0,1392.278,1565.926,173.648
10/19/1980,1980,7,,ARI,WAS,-4,39,66,9,23,0,0,0,0,0,0,0,,,0
10/20/1980,1980,7,PIT,OAK,PIT,-10,45,42,12,34,45,0,1,0,0,0,1,1674.791,1535.522,139.269
10/26/1980,1980,8,ATL,LAR,LAR,-3,43,48,11,13,10,0,0,1,0,0,0,1494.325,1583.915,89.59
10/26/1980,1980,8,IND,ARI,IND,-8,41,45,24,10,17,0,1,0,0,0,0,1497.779,1433.117,64.662
10/26/1980,1980,8,BUF,NE,NE,-2,42,41,26,31,13,0,0,1,0,0,1,1536.914,1620.126,83.212
10/26/1980,1980,8,CLE,PIT,PIT,-3,44,37,25,27,26,0,0,1,0,0,1,1553.336,1632.925,79.589
10/26/1980,1980,8,DAL,LAC,DAL,-2,45,55,9,42,31,0,1,0,1,1,1,1609.359,1643.233,33.874
10/26/1980,1980,8,GB,MIN,GB,-1,36,35,16,16,3,0,1,0,1,1,0,1386.371,1437.16,50.789
10/26/1980,1980,8,TEN,CIN,TEN,-6,35,72,0,23,3,0,1,0,1,1,0,1561.48,1468.609,92.871
10/26/1980,1980,8,KC,DET,KC,-3,40,37,10,20,17,0,1,0,1,0,0,1492.689,1474.577,18.112
10/26/1980,1980,8,NYG,DEN,DEN,-6,40,47,30,9,14,0,0,1,1,0,0,1361.924,1510.925,149.001
10/26/1980,1980,8,OAK,SEA,OAK,-4,44,57,7,33,14,0,1,0,1,1,1,1577.389,1541.789,35.6
10/26/1980,1980,8,PHI,CHI,PHI,-7,34,45,21,17,14,0,1,0,1,0,0,1629.712,1492.161,137.551
10/26/1980,1980,8,SF,TB,TB,-2,45,56,11,23,24,0,0,1,1,0,1,1374.289,1413.38,39.091
10/26/1980,1980,8,,NO,WAS,-10,38,49,21,22,14,0,0,0,0,0,0,,,0
10/27/1980,1980,8,NYJ,MIA,NYJ,-1,37,47,21,17,14,0,1,0,1,1,0,1400.881,1500.346,99.465
11/2/1980,1980,9,BUF,ATL,BUF,-4,41,40,9,14,30,0,1,0,0,0,1,1568.159,1509.335,58.824
11/2/1980,1980,9,CIN,LAC,LAC,-3,43,42,6,14,31,0,0,1,1,1,1,1452.29,1620.919,168.629
11/2/1980,1980,9,DEN,TEN,TEN,-4,37,54,11,16,20,0,0,1,1,0,0,1524.09,1577.8,53.71
11/2/1980,1980,9,DET,SF,DET,-9,42,72,0,17,13,0,1,0,1,0,0,1464.355,1366.753,97.602
11/2/1980,1980,9,KC,IND,KC,-1,39,51,10,24,31,0,1,0,0,0,1,1502.912,1467.798,35.114
11/2/1980,1980,9,LAR,NO,LAR,-14,45,65,7,45,31,0,1,0,1,0,1,1568.905,1332.012,236.893
11/2/1980,1980,9,NE,NYJ,NE,-9,43,40,15,34,21,0,1,0,1,1,1,1588.881,1416.357,172.524
11/2/1980,1980,9,OAK,MIA,OAK,-7,42,58,6,16,10,0,1,0,1,0,0,1597.966,1484.87,113.096
11/2/1980,1980,9,PIT,GB,PIT,-13,41,40,6,22,20,0,1,0,1,0,1,1625.654,1411.521,214.133
11/2/1980,1980,9,SEA,PHI,PHI,-2,38,72,0,20,27,0,0,1,1,1,1,1521.212,1635.744,114.532
11/2/1980,1980,9,ARI,DAL,DAL,-5,42,49,12,24,27,0,0,1,1,0,1,1463.098,1631.672,168.574
11/2/1980,1980,9,TB,NYG,TB,-7,39,67,8,30,13,0,1,0,1,1,1,1420.916,1348.759,72.157
11/2/1980,1980,9,,MIN,WAS,-9,33,50,15,14,39,0,0,0,1,1,1,,,0
11/3/1980,1980,9,CLE,CHI,CLE,-5,40,48,15,27,21,0,1,0,1,1,1,1560.607,1486.13,74.477
11/9/1980,1980,10,IND,CLE,IND,-4,42,52,6,27,28,0,1,0,0,0,1,1495.693,1571.931,76.238
11/9/1980,1980,10,CHI,,CHI,-3,34,58,15,35,21,0,1,0,1,1,1,,,0
11/9/1980,1980,10,GB,SF,GB,-3,42,51,17,23,16,0,1,0,1,1,0,1408.264,1358.309,49.955
11/9/1980,1980,10,LAR,MIA,LAR,-11,41,59,6,14,35,0,1,0,0,0,1,1576.029,1475.364,100.665
11/9/1980,1980,10,MIN,DET,MIN,-2,39,45,15,34,0,0,1,0,1,1,0,1460.83,1472.798,11.968
11/9/1980,1980,10,NO,PHI,PHI,-9,43,72,0,21,34,0,0,1,1,1,1,1324.888,1653.201,328.313
11/9/1980,1980,10,NYG,DAL,DAL,-10,44,44,12,38,35,0,0,1,0,0,1,1331.767,1641.078,309.311
11/9/1980,1980,10,NYJ,BUF,BUF,-4,38,44,12,24,31,0,0,1,1,1,1,1406.684,1527.869,121.185
11/9/1980,1980,10,OAK,CIN,OAK,-7,42,57,5,28,17,0,1,0,1,1,1,1607.471,1432.684,174.787
11/9/1980,1980,10,LAC,DEN,LAC,-9,45,61,6,13,20,0,1,0,0,0,0,1640.525,1507.387,133.138
11/9/1980,1980,10,SEA,KC,SEA,-3,40,72,0,30,31,0,1,0,0,0,1,1503.755,1475.016,28.739
11/9/1980,1980,10,ARI,ATL,ATL,-1,43,66,17,27,33,0,0,1,1,1,1,1453.692,1549.625,95.933
11/9/1980,1980,10,TB,PIT,PIT,-7,43,74,6,21,24,0,0,1,1,0,1,1437.908,1628.911,191.003
11/10/1980,1980,10,TEN,NE,TEN,-3,43,72,0,38,34,0,1,0,1,1,1,1594.503,1598.554,4.051
11/16/1980,1980,11,ATL,NO,ATL,-12,46,60,11,31,13,0,1,0,1,1,0,1567.111,1316.399,250.712
11/16/1980,1980,11,CHI,TEN,TEN,-3,35,35,6,6,10,0,0,1,1,1,0,1493.837,1607.444,113.607
11/16/1980,1980,11,CIN,BUF,BUF,-2,36,34,11,0,14,0,0,1,1,1,0,1423.678,1544.894,121.216
11/16/1980,1980,11,DAL,ARI,DAL,-9,44,44,18,31,21,0,1,0,1,1,1,1616.027,1436.207,179.82
11/16/1980,1980,11,DEN,NYJ,DEN,-6,40,24,5,31,24,0,1,0,1,1,1,1542.022,1389.658,152.364
11/16/1980,1980,11,DET,IND,IND,-2,41,72,0,9,10,0,0,1,1,0,0,1443.34,1489.02,45.68
11/16/1980,1980,11,MIA,SF,MIA,-8,43,77,9,17,13,0,1,0,1,0,0,1523.623,1344.857,178.766
11/16/1980,1980,11,MIN,TB,MIN,-4,37,35,7,38,30,0,1,0,1,1,1,1490.288,1429.353,60.935
11/16/1980,1980,11,NE,LAR,NE,-3,48,34,14,14,17,0,1,0,0,0,0,1585.613,1527.77,57.843
11/16/1980,1980,11,NYG,GB,GB,-2,41,40,15,27,21,0,0,1,0,0,1,1356.818,1421.716,64.898
11/16/1980,1980,11,PIT,CLE,PIT,-6,44,36,8,16,13,0,1,0,1,0,0,1637.466,1578.604,58.862
11/16/1980,1980,11,LAC,KC,LAC,-8,46,60,8,20,7,0,1,0,1,1,0,1605.891,1484.164,121.727
11/16/1980,1980,11,,PHI,PHI,-6,38,45,16,0,24,0,0,1,1,1,0,,,0
11/17/1980,1980,11,SEA,OAK,OAK,-3,45,72,0,17,19,0,0,1,1,0,0,1494.608,1616.477,121.869
11/20/1980,1980,12,MIA,LAC,LAC,-4,40,64,12,24,27,0,0,1,1,0,1,1529.341,1618.271,88.93
11/23/1980,1980,12,ATL,CHI,ATL,-7,38,47,15,28,17,0,1,0,1,1,1,1574.307,1480.28,94.027
11/23/1980,1980,12,BUF,PIT,PIT,-2,42,41,10,28,13,0,0,1,0,0,0,1567.065,1646.099,79.034
11/23/1980,1980,12,CLE,CIN,CLE,-7,37,40,13,31,7,0,1,0,1,1,1,1569.97,1401.508,168.462
11/23/1980,1980,12,DAL,,DAL,-12,42,47,8,14,10,0,1,0,1,0,0,,,0
11/23/1980,1980,12,DEN,SEA,DEN,-4,40,34,10,36,20,0,1,0,1,1,1,1550.443,1485.636,64.807
11/23/1980,1980,12,MIN,GB,MIN,-7,38,39,14,13,25,0,1,0,0,0,0,1503.851,1402.263,101.588
11/23/1980,1980,12,NE,IND,NE,-6,45,39,8,47,21,0,1,0,1,1,1,1565.945,1496.401,69.544
11/23/1980,1980,12,NYJ,TEN,TEN,-6,40,42,9,31,28,0,0,1,0,0,1,1381.237,1621.002,239.765
11/23/1980,1980,12,PHI,OAK,PHI,-6,43,37,5,10,7,0,1,0,1,0,0,1677.944,1625.449,52.495
11/23/1980,1980,12,SF,NYG,SF,-3,47,56,11,12,0,0,1,0,1,1,0,1339.139,1376.27,37.131
11/23/1980,1980,12,ARI,KC,ARI,-2,42,45,11,13,21,0,1,0,0,0,0,1427.733,1471.783,44.05
11/23/1980,1980,12,TB,DET,TB,-3,39,69,9,10,24,0,1,0,0,0,0,1415.79,1435.959,20.169
11/24/1980,1980,12,NO,LAR,LAR,-10,47,72,0,7,27,0,0,1,1,1,0,1309.202,1547.438,238.236
11/27/1980,1980,13,DAL,SEA,DAL,-10,48,40,14,51,7,0,1,0,1,1,1,1629.25,1468.438,160.812
11/27/1980,1980,13,DET,CHI,DET,-3,36,72,0,17,23,0,1,0,0,0,1,1467.15,1467.029,0.121
11/30/1980,1980,13,ATL,,ATL,-10,40,44,8,10,6,0,1,0,1,0,0,,,0
11/30/1980,1980,13,IND,BUF,BUF,-3,40,43,14,28,24,0,0,1,0,0,1,1476.803,1596.095,119.292
11/30/1980,1980,13,GB,TB,GB,-4,38,37,16,17,20,0,1,0,0,0,0,1442.386,1384.599,57.787
11/30/1980,1980,13,TEN,CLE,TEN,-3,39,72,0,14,17,0,1,0,0,0,0,1598.948,1582.01,16.938
11/30/1980,1980,13,KC,CIN,KC,-7,36,49,19,6,20,0,1,0,0,0,0,1495.303,1389.468,105.835
11/30/1980,1980,13,LAR,NYJ,LAR,-10,45,59,7,38,13,0,1,0,1,1,1,1562.65,1403.291,159.359
11/30/1980,1980,13,NO,MIN,MIN,-6,42,72,0,20,23,0,0,1,1,0,1,1293.99,1463.728,169.738
11/30/1980,1980,13,NYG,ARI,ARI,-2,43,39,18,7,23,0,0,1,1,1,0,1352.969,1404.214,51.245
11/30/1980,1980,13,PIT,MIA,PIT,-6,41,36,14,23,10,0,1,0,1,1,0,1617.069,1516.57,100.499
11/30/1980,1980,13,LAC,PHI,LAC,-3,42,61,6,22,21,0,1,0,1,0,1,1631.042,1686.816,55.774
11/30/1980,1980,13,SF,NE,NE,-7,48,56,8,21,17,0,0,1,0,0,0,1362.441,1585.544,223.103
12/1/1980,1980,13,OAK,DEN,OAK,-5,42,51,6,9,3,0,1,0,1,1,0,1616.577,1567.642,48.935
12/4/1980,1980,14,TEN,PIT,TEN,-2,40,72,0,6,0,0,1,0,1,1,0,1581.214,1630.732,49.518
12/7/1980,1980,14,BUF,LAR,PICK,0,40,43,9,10,7,0,0,0,0,0,0,1577.036,1575.398,1.638
12/7/1980,1980,14,CHI,GB,CHI,-6,35,56,10,61,7,0,1,0,1,1,1,1490.797,1422.721,68.076
12/7/1980,1980,14,CIN,IND,IND,-2,38,58,12,34,33,0,0,1,0,0,1,1432.204,1495.862,63.658
12/7/1980,1980,14,CLE,NYJ,CLE,-9,43,54,11,17,14,0,1,0,1,0,0,1599.743,1390.543,209.2
12/7/1980,1980,14,KC,DEN,DEN,-2,39,39,11,31,14,0,0,1,0,0,1,1452.567,1554.999,102.432
12/7/1980,1980,14,OAK,DAL,DAL,-2,45,48,8,13,19,0,0,1,1,1,0,1629.219,1644.038,14.819
12/7/1980,1980,14,PHI,ATL,PHI,-6,40,46,7,17,20,0,1,0,0,0,0,1680.097,1593.16,86.937
12/7/1980,1980,14,SF,NO,SF,-7,46,48,12,38,35,0,1,0,1,0,1,1387.169,1284.63,102.539
12/7/1980,1980,14,SEA,NYG,SEA,-7,43,72,0,21,27,0,1,0,0,0,1,1453.649,1323.331,130.318
12/7/1980,1980,14,ARI,DET,ARI,-2,40,62,12,24,23,0,1,0,1,0,1,1433.852,1443.382,9.53
12/7/1980,1980,14,TB,MIN,TB,-2,39,64,7,10,21,0,1,0,0,0,0,1404.265,1473.089,68.824
12/7/1980,1980,14,,LAC,LAC,-7,40,54,7,40,17,0,0,1,0,0,1,,,0
12/8/1980,1980,14,MIA,NE,NE,-3,43,75,16,16,13,0,0,1,0,0,0,1502.907,1560.815,57.908
12/13/1980,1980,15,LAC,SEA,LAC,-11,46,60,6,21,14,0,1,0,1,0,0,1587.321,1421.412,165.909
12/13/1980,1980,15,,NYG,WAS,-7,39,49,12,16,13,0,0,0,0,0,0,,,0
12/14/1980,1980,15,ATL,SF,ATL,-9,45,45,14,35,10,0,1,0,1,1,0,1614.178,1394.28,219.898
12/14/1980,1980,15,IND,MIA,IND,-3,40,37,16,14,24,0,1,0,0,0,0,1488.962,1516.443,27.481
12/14/1980,1980,15,CHI,CIN,CHI,-6,35,27,14,14,17,0,1,0,0,0,0,1514.78,1439.105,75.675
12/14/1980,1980,15,DEN,OAK,OAK,-3,38,41,9,21,24,0,0,1,1,0,1,1522.439,1606.45,84.011
12/14/1980,1980,15,DET,TB,DET,-6,39,72,0,27,14,0,1,0,1,1,1,1437.692,1379.732,57.96
12/14/1980,1980,15,GB,TEN,TEN,-6,37,19,14,3,22,0,0,1,1,1,0,1398.738,1599.677,200.939
12/14/1980,1980,15,MIN,CLE,CLE,-3,39,23,12,28,23,0,0,1,0,0,1,1497.622,1603.96,106.338
12/14/1980,1980,15,NE,BUF,NE,-3,42,28,15,24,2,0,1,0,1,1,0,1547.279,1587.941,40.662
12/14/1980,1980,15,NYJ,NO,NYJ,-7,46,31,21,20,21,0,1,0,0,0,0,1386.326,1277.519,108.807
12/14/1980,1980,15,PHI,ARI,PHI,-9,39,34,15,17,3,0,1,0,1,1,0,1659.079,1439.543,219.536
12/14/1980,1980,15,PIT,KC,PIT,-8,41,26,17,21,16,0,1,0,1,0,0,1612.27,1485.126,127.144
12/15/1980,1980,15,LAR,DAL,DAL,-2,46,60,5,38,14,0,0,1,0,0,1,1564.492,1666.808,102.316
12/20/1980,1980,16,MIA,NYJ,MIA,-6,40,69,12,17,24,0,1,0,0,0,1,1543.462,1375.321,168.141
12/20/1980,1980,16,TB,CHI,CHI,-1,35,59,8,13,14,0,0,1,1,0,0,1363.232,1494.281,131.049
